Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2010","2010","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2011","2011","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2012","2012","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2013","2013","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2014","2014","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2015","2015","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2016","2016","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2017","2017","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2018","2018","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2019","2019","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2923","Spices","2020","2020","1000 tonnes","1","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2010","2010","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2011","2011","1000 tonnes","12","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2012","2012","1000 tonnes","12","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2013","2013","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2014","2014","1000 tonnes","10","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2015","2015","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2016","2016","1000 tonnes","12","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2017","2017","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2018","2018","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2019","2019","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2924","Alcoholic Beverages","2020","2020","1000 tonnes","11","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2010","2010","1000 tonnes","5","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2011","2011","1000 tonnes","7","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2012","2012","1000 tonnes","12","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2013","2013","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2014","2014","1000 tonnes","10","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2015","2015","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2016","2016","1000 tonnes","10","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2017","2017","1000 tonnes","10","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2018","2018","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2019","2019","1000 tonnes","8","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2943","Meat","2020","2020","1000 tonnes","9","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2010","2010","1000 tonnes","21","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2011","2011","1000 tonnes","22","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2012","2012","1000 tonnes","21","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2013","2013","1000 tonnes","20","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2014","2014","1000 tonnes","19","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2015","2015","1000 tonnes","19","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2016","2016","1000 tonnes","20","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2017","2017","1000 tonnes","21","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2018","2018","1000 tonnes","19","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2019","2019","1000 tonnes","16","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2945","Offals","2020","2020","1000 tonnes","15","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2010","2010","1000 tonnes","11","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2011","2011","1000 tonnes","17","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2012","2012","1000 tonnes","17","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2013","2013","1000 tonnes","7","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2014","2014","1000 tonnes","10","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2015","2015","1000 tonnes","12","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2016","2016","1000 tonnes","17","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2017","2017","1000 tonnes","14","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2018","2018","1000 tonnes","10","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2019","2019","1000 tonnes","12","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2946","Animal fats","2020","2020","1000 tonnes","11","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2010","2010","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2011","2011","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2012","2012","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2013","2013","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2014","2014","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2015","2015","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2016","2016","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2017","2017","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2018","2018","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2019","2019","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2949","Eggs","2020","2020","1000 tonnes","0","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2010","2010","1000 tonnes","473","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2011","2011","1000 tonnes","481","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2012","2012","1000 tonnes","523","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2013","2013","1000 tonnes","515","E","Estimated value"
"FBS","Food Balances (2010-)","756","Switzerland","5911","Export Quantity","F2948","Milk - Excluding Butter","2014","2014","1000 tonnes","521","E","Estimated value"
